Datetime [UTC+10.00],Baro [m],Earth tides [m**2/s**2],FG822-2 [m],FG822-2_corrected [m]
15/12/2015 15:00:00,10.063166666666667,,85.73566666666666,85.7159
15/12/2015 15:45:00,10.067333333333334,,85.735,85.7152
15/12/2015 16:30:00,10.070833333333333,,85.73566666666666,85.715
15/12/2015 17:15:00,10.071900000000001,,85.73700000000001,85.7149
15/12/2015 18:00:00,10.070833333333333,,85.738,85.7142
15/12/2015 18:45:00,10.069766666666666,,85.73833333333334,85.7134
15/12/2015 19:30:00,10.068466666666666,,85.738,85.7124
15/12/2015 20:15:00,10.0693,,85.73633333333333,85.7112
15/12/2015 21:00:00,10.070133333333333,,85.735,85.711
15/12/2015 21:45:00,10.073500000000001,,85.73266666666666,85.7107
15/12/2015 22:30:00,10.0777,,85.729,85.7095
15/12/2015 23:15:00,10.081933333333334,,85.726,85.7091
16/12/2015 00:00:00,10.088566666666667,,85.72266666666667,85.7085
16/12/2015 00:45:00,10.0952,,85.72033333333333,85.7086
16/12/2015 01:30:00,10.100866666666668,,85.71966666666667,85.7096
16/12/2015 02:15:00,10.103066666666667,,85.718,85.7085
16/12/2015 03:00:00,10.098966666666668,,85.718,85.7072
16/12/2015 03:45:00,10.0954,,85.71866666666666,85.7059
16/12/2015 04:30:00,10.0902,,85.72033333333333,85.7045
16/12/2015 05:15:00,10.084966666666666,,85.723,85.704
16/12/2015 06:00:00,10.0772,,85.726,85.7035
16/12/2015 06:45:00,10.068966666666666,,85.73,85.704
16/12/2015 07:30:00,10.062733333333332,,85.73433333333332,85.7055
16/12/2015 08:15:00,10.0555,,85.73966666666666,85.7084
16/12/2015 09:00:00,10.050233333333333,,85.74266666666666,85.7101
16/12/2015 09:45:00,10.043733333333334,,85.745,85.7118
16/12/2015 10:30:00,10.04,,85.745,85.7122
16/12/2015 11:15:00,10.038633333333332,,85.74399999999999,85.7124
16/12/2015 12:00:00,10.040533333333334,,85.74266666666666,85.7132
16/12/2015 12:45:00,10.045733333333333,,85.74133333333333,85.7147
16/12/2015 13:30:00,10.052333333333333,,85.73966666666666,85.7157
16/12/2015 14:15:00,10.0573,,85.73733333333332,85.7153
16/12/2015 15:00:00,10.061966666666667,,85.73566666666666,85.7146
16/12/2015 15:45:00,10.066766666666668,,85.73433333333332,85.7134
16/12/2015 16:30:00,10.071066666666667,,85.73366666666668,85.7121
16/12/2015 17:15:00,10.0728,,85.73333333333333,85.7106
16/12/2015 18:00:00,10.073766666666666,,85.734,85.7102
16/12/2015 18:45:00,10.073666666666668,,85.73333333333333,85.7088
16/12/2015 19:30:00,10.0749,,85.73266666666666,85.7082
16/12/2015 20:15:00,10.075933333333333,,85.73066666666666,85.7069
16/12/2015 21:00:00,10.077533333333333,,85.72766666666666,85.7056
16/12/2015 21:45:00,10.082233333333333,,85.72500000000001,85.7056
16/12/2015 22:30:00,10.088233333333333,,85.723,85.7069
16/12/2015 23:15:00,10.0925,,85.721,85.7081
17/12/2015 00:00:00,10.094700000000001,,85.71766666666667,85.7073
17/12/2015 00:45:00,10.099766666666667,,85.71633333333334,85.7083
17/12/2015 01:30:00,10.1038,,85.716,85.7093
17/12/2015 02:15:00,10.102866666666666,,85.716,85.7092
17/12/2015 03:00:00,10.097066666666665,,85.716,85.7075
17/12/2015 03:45:00,10.092766666666666,,85.717,85.706
17/12/2015 04:30:00,10.089233333333333,,85.71933333333334,85.7053
17/12/2015 05:15:00,10.083433333333334,,85.717,85.6992
17/12/2015 06:00:00,10.076933333333333,,85.70866666666667,85.6873
17/12/2015 06:45:00,10.070666666666666,,85.70066666666666,85.676
17/12/2015 07:30:00,10.061433333333333,,85.69466666666666,85.6664
17/12/2015 08:15:00,10.0545,,85.69166666666666,85.6608
17/12/2015 09:00:00,10.047600000000001,,85.69,85.6573
17/12/2015 09:45:00,10.042533333333333,,85.69033333333334,85.6572
17/12/2015 10:30:00,10.036166666666666,,85.694,85.6608
17/12/2015 11:15:00,10.033166666666666,,85.70366666666666,85.6713
17/12/2015 12:00:00,10.032033333333333,,85.71266666666668,85.6815
17/12/2015 12:45:00,10.033,,85.71966666666667,85.6898
17/12/2015 13:30:00,10.0388,,85.72366666666666,85.6954
17/12/2015 14:15:00,10.0433,,85.72566666666667,85.6982
17/12/2015 15:00:00,10.050600000000001,,85.728,85.7012
17/12/2015 15:45:00,10.057566666666666,,85.729,85.7022
17/12/2015 16:30:00,10.061766666666665,,85.73033333333335,85.7028
17/12/2015 17:15:00,10.064499999999999,,85.73200000000001,85.7035
17/12/2015 18:00:00,10.0663,,85.734,85.7045
17/12/2015 18:45:00,10.065333333333333,,85.73566666666666,85.7055
17/12/2015 19:30:00,10.064766666666666,,85.73733333333332,85.7072
